===============================================================================
Id,AAPL,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1230,AAPL,1230,2018-11-16 23:59:59.999989,186.73,191.11,185.71,189.7,37673814.0,0.0,189.700302,SmaCross,1230,737014.9999999999,Broker,1230,10057.130000000003,10057.130000000003,BuySell,1230,,,Trades - Net Profit/Loss,1230,,
1231,AAPL,1231,2018-11-19 23:59:59.999989,186.24,186.93,181.33,182.18,42771694.0,0.0,182.182083,SmaCross,1231,737017.9999999999,Broker,1231,10057.130000000003,10057.130000000003,BuySell,1231,,,Trades - Net Profit/Loss,1231,,
1232,AAPL,1232,2018-11-20 23:59:59.999989,174.84,177.88,172.04,173.48,69194460.0,0.0,173.477814,SmaCross,1232,737018.9999999999,Broker,1232,10057.130000000003,10057.130000000003,BuySell,1232,,,Trades - Net Profit/Loss,1232,,
1233,AAPL,1233,2018-11-21 23:59:59.999989,176.17,176.7,173.06,173.28,31752541.0,0.0,173.281754,SmaCross,1233,737019.9999999999,Broker,1233,10057.130000000003,10057.130000000003,BuySell,1233,,,Trades - Net Profit/Loss,1233,,
1234,AAPL,1234,2018-11-23 23:59:59.999989,171.48,173.11,168.69,168.88,24100926.0,0.0,168.8806,SmaCross,1234,737021.9999999999,Broker,1234,10057.130000000003,10057.130000000003,BuySell,1234,,,Trades - Net Profit/Loss,1234,,
1235,AAPL,1235,2018-11-26 23:59:59.999989,170.79,171.49,166.89,171.16,45906935.0,0.0,171.164505,SmaCross,1235,737024.9999999999,Broker,1235,10057.130000000003,10057.130000000003,BuySell,1235,,,Trades - Net Profit/Loss,1235,,
1236,AAPL,1236,2018-11-27 23:59:59.999989,168.12,171.31,167.5,170.79,42222933.0,0.0,170.792038,SmaCross,1236,737025.9999999999,Broker,1236,10057.130000000003,10057.130000000003,BuySell,1236,,,Trades - Net Profit/Loss,1236,,
1237,AAPL,1237,2018-11-28 23:59:59.999989,173.23,177.7,171.47,177.36,46992415.0,0.0,177.359451,SmaCross,1237,737026.9999999999,Broker,1237,10057.130000000003,10057.130000000003,BuySell,1237,,,Trades - Net Profit/Loss,1237,,
1238,AAPL,1238,2018-11-29 23:59:59.999989,179.05,179.18,174.18,176.0,42613263.0,0.0,175.996933,SmaCross,1238,737027.9999999999,Broker,1238,10057.130000000003,10057.130000000003,BuySell,1238,,,Trades - Net Profit/Loss,1238,,
1239,AAPL,1239,2018-11-30 23:59:59.999989,176.72,176.76,173.53,175.05,40329565.0,0.0,175.046158,SmaCross,1239,737028.9999999999,Broker,1239,10057.130000000003,10057.130000000003,BuySell,1239,,,Trades - Net Profit/Loss,1239,,
1240,AAPL,1240,2018-12-03 23:59:59.999989,180.81,181.28,177.62,181.16,41626229.0,0.0,181.162659,SmaCross,1240,737031.9999999999,Broker,1240,10057.130000000003,10057.130000000003,BuySell,1240,,,Trades - Net Profit/Loss,1240,,
1241,AAPL,1241,2018-12-04 23:59:59.999989,177.37,178.78,172.78,173.19,42178966.0,0.0,173.193542,SmaCross,1241,737032.9999999999,Broker,1241,10057.130000000003,10057.130000000003,BuySell,1241,,,Trades - Net Profit/Loss,1241,,
1242,AAPL,1242,2018-12-06 23:59:59.999989,168.36,171.32,167.05,171.26,43968477.0,0.0,171.262527,SmaCross,1242,737034.9999999999,Broker,1242,10057.130000000003,10057.130000000003,BuySell,1242,,,Trades - Net Profit/Loss,1242,,
1243,AAPL,1243,2018-12-07 23:59:59.999989,170.06,171.04,164.97,165.16,43135185.0,0.0,165.155823,SmaCross,1243,737035.9999999999,Broker,1243,10057.130000000003,10057.130000000003,BuySell,1243,,,Trades - Net Profit/Loss,1243,,
1244,AAPL,1244,2018-12-10 23:59:59.999989,161.73,166.72,160.1,166.24,63278190.0,0.0,166.243851,SmaCross,1244,737038.9999999999,Broker,1244,10057.130000000003,10057.130000000003,BuySell,1244,,,Trades - Net Profit/Loss,1244,,
1245,AAPL,1245,2018-12-11 23:59:59.999989,168.26,168.39,163.7,165.29,48236230.0,0.0,165.293045,SmaCross,1245,737039.9999999999,Broker,1245,10057.130000000003,10057.130000000003,BuySell,1245,,,Trades - Net Profit/Loss,1245,,
1246,AAPL,1246,2018-12-12 23:59:59.999989,167.03,168.52,165.68,165.75,36346959.0,0.0,165.753738,SmaCross,1246,737040.9999999999,Broker,1246,10057.130000000003,10057.130000000003,BuySell,1246,,,Trades - Net Profit/Loss,1246,,
1247,AAPL,1247,2018-12-13 23:59:59.999989,167.12,169.16,166.19,167.57,32542574.0,0.0,167.567123,SmaCross,1247,737041.9999999999,Broker,1247,10057.130000000003,10057.130000000003,BuySell,1247,,,Trades - Net Profit/Loss,1247,,
1248,AAPL,1248,2018-12-14 23:59:59.999989,165.66,165.73,162.01,162.21,41525433.0,0.0,162.205368,SmaCross,1248,737042.9999999999,Broker,1248,10057.130000000003,10057.130000000003,BuySell,1248,,,Trades - Net Profit/Loss,1248,,
1249,AAPL,1249,2018-12-17 23:59:59.999989,162.18,165.02,159.51,160.7,45181987.0,0.0,160.695862,SmaCross,1249,737045.9999999999,Broker,1249,10057.130000000003,10057.130000000003,BuySell,1249,,,Trades - Net Profit/Loss,1249,,
1250,AAPL,1250,2018-12-18 23:59:59.999989,162.11,164.21,161.14,162.78,34524694.0,0.0,162.783722,SmaCross,1250,737046.9999999999,Broker,1250,10057.130000000003,10057.130000000003,BuySell,1250,,,Trades - Net Profit/Loss,1250,,
1251,AAPL,1251,2018-12-19 23:59:59.999989,162.72,164.14,155.94,157.71,50037478.0,0.0,157.706192,SmaCross,1251,737047.9999999999,Broker,1251,10057.130000000003,10057.130000000003,BuySell,1251,,,Trades - Net Profit/Loss,1251,,
1252,AAPL,1252,2018-12-20 23:59:59.999989,157.23,158.9,152.23,153.73,66080654.0,0.0,153.726532,SmaCross,1252,737048.9999999999,Broker,1252,10057.130000000003,10057.130000000003,BuySell,1252,,,Trades - Net Profit/Loss,1252,,
1253,AAPL,1253,2018-12-21 23:59:59.999989,153.76,155.03,146.67,147.75,97677506.0,0.0,147.747253,SmaCross,1253,737049.9999999999,Broker,1253,10057.130000000003,10057.130000000003,BuySell,1253,,,Trades - Net Profit/Loss,1253,,
1254,AAPL,1254,2018-12-24 23:59:59.999989,145.22,148.55,143.69,143.92,37919572.0,0.0,143.924454,SmaCross,1254,737052.9999999999,Broker,1254,10057.130000000003,10057.130000000003,BuySell,1254,,,Trades - Net Profit/Loss,1254,,
1255,AAPL,1255,2018-12-26 23:59:59.999989,145.37,154.12,143.82,154.06,59765173.0,0.0,154.059814,SmaCross,1255,737054.9999999999,Broker,1255,10057.130000000003,10057.130000000003,BuySell,1255,,,Trades - Net Profit/Loss,1255,,
1256,AAPL,1256,2018-12-27 23:59:59.999989,152.76,153.67,147.1,153.06,54189435.0,0.0,153.059998,SmaCross,1256,737055.9999999999,Broker,1256,10057.130000000003,10057.130000000003,BuySell,1256,,,Trades - Net Profit/Loss,1256,,
1257,AAPL,1257,2018-12-28 23:59:59.999989,154.38,155.38,151.49,153.14,43145181.0,0.0,153.138428,SmaCross,1257,737056.9999999999,Broker,1257,10057.130000000003,10057.130000000003,BuySell,1257,,,Trades - Net Profit/Loss,1257,,
1258,AAPL,1258,2018-12-31 23:59:59.999989,155.39,156.21,153.38,154.62,35710155.0,0.0,154.618546,SmaCross,1258,737059.9999999999,Broker,1258,10057.130000000003,10057.130000000003,BuySell,1258,,,Trades - Net Profit/Loss,1258,,
1259,AAPL,1259,2019-01-02 23:59:59.999989,151.82,155.71,151.18,154.79,37787461.0,0.0,154.794983,SmaCross,1259,737061.9999999999,Broker,1259,10057.130000000003,10057.130000000003,BuySell,1259,,,Trades - Net Profit/Loss,1259,,
1260,AAPL,1260,2019-01-03 23:59:59.999989,141.13,142.84,139.19,139.38,93155626.0,0.0,139.376251,SmaCross,1260,737062.9999999999,Broker,1260,10057.130000000003,10057.130000000003,BuySell,1260,,,Trades - Net Profit/Loss,1260,,
1261,AAPL,1261,2019-01-04 23:59:59.999989,141.67,145.61,140.95,145.33,59790270.0,0.0,145.326126,SmaCross,1261,737063.9999999999,Broker,1261,10057.130000000003,10057.130000000003,BuySell,1261,,,Trades - Net Profit/Loss,1261,,
1262,AAPL,1262,2019-01-07 23:59:59.999989,145.76,145.88,143.01,145.0,55883651.0,0.0,145.002686,SmaCross,1262,737066.9999999999,Broker,1262,10057.130000000003,10057.130000000003,BuySell,1262,,,Trades - Net Profit/Loss,1262,,
1263,AAPL,1263,2019-01-08 23:59:59.999989,146.6,148.82,145.58,147.77,41853525.0,0.0,147.766861,SmaCross,1263,737067.9999999999,Broker,1263,10057.130000000003,10057.130000000003,BuySell,1263,,,Trades - Net Profit/Loss,1263,,
1264,AAPL,1264,2019-01-09 23:59:59.999989,148.3,151.47,146.67,150.28,46009568.0,0.0,150.276199,SmaCross,1264,737068.9999999999,Broker,1264,10057.130000000003,10057.130000000003,BuySell,1264,,,Trades - Net Profit/Loss,1264,,
1265,AAPL,1265,2019-01-10 23:59:59.999989,149.48,150.92,147.87,150.76,36503041.0,0.0,150.756531,SmaCross,1265,737069.9999999999,Broker,1265,10057.130000000003,10057.130000000003,BuySell,1265,,,Trades - Net Profit/Loss,1265,,
1266,AAPL,1266,2019-01-11 23:59:59.999989,149.85,150.66,148.51,149.28,27568748.0,0.0,149.276382,SmaCross,1266,737070.9999999999,Broker,1266,10057.130000000003,10057.130000000003,BuySell,1266,,,Trades - Net Profit/Loss,1266,,
1267,AAPL,1267,2019-01-14 23:59:59.999989,147.86,148.28,146.27,147.03,33094086.0,0.0,147.031708,SmaCross,1267,737073.9999999999,Broker,1267,10057.130000000003,10057.130000000003,BuySell,1267,,,Trades - Net Profit/Loss,1267,,
1268,AAPL,1268,2019-01-15 23:59:59.999989,147.3,150.35,147.08,150.04,29290518.0,0.0,150.04097,SmaCross,1268,737074.9999999999,Broker,1268,10057.130000000003,10057.130000000003,BuySell,1268,,,Trades - Net Profit/Loss,1268,,
1269,AAPL,1269,2019-01-16 23:59:59.999989,150.05,152.8,149.97,151.87,31186843.0,0.0,151.873962,SmaCross,1269,737075.9999999999,Broker,1269,10057.130000000003,10057.130000000003,BuySell,1269,,,Trades - Net Profit/Loss,1269,,
1270,AAPL,1270,2019-01-17 23:59:59.999989,151.15,154.54,150.23,152.78,30423235.0,0.0,152.775742,SmaCross,1270,737076.9999999999,Broker,1270,10057.130000000003,10057.130000000003,BuySell,1270,,,Trades - Net Profit/Loss,1270,,
1271,AAPL,1271,2019-01-18 23:59:59.999989,154.38,154.76,152.89,153.72,34432370.0,0.0,153.716751,SmaCross,1271,737077.9999999999,Broker,1271,10057.130000000003,10057.130000000003,BuySell,1271,,,Trades - Net Profit/Loss,1271,,
1272,AAPL,1272,2019-01-22 23:59:59.999989,153.31,153.63,149.6,150.27,31007598.0,0.0,150.266403,SmaCross,1272,737081.9999999999,Broker,1272,10057.130000000003,10057.130000000003,BuySell,1272,,,Trades - Net Profit/Loss,1272,,
1273,AAPL,1273,2019-01-23 23:59:59.999989,151.1,152.07,148.7,150.87,23597564.0,0.0,150.87413,SmaCross,1273,737082.9999999999,Broker,1273,10057.130000000003,10057.130000000003,BuySell,1273,,,Trades - Net Profit/Loss,1273,,
1274,AAPL,1274,2019-01-24 23:59:59.999989,151.06,151.42,148.74,149.68,25955120.0,0.0,149.678253,SmaCross,1274,737083.9999999999,Broker,1274,10057.130000000003,10057.130000000003,BuySell,1274,,,Trades - Net Profit/Loss,1274,,
1275,AAPL,1275,2019-01-25 23:59:59.999989,152.4,155.0,151.27,154.64,34212516.0,0.0,154.638153,SmaCross,1275,737084.9999999999,Broker,1275,10057.130000000003,10057.130000000003,BuySell,1275,,,Trades - Net Profit/Loss,1275,,
1276,AAPL,1276,2019-01-28 23:59:59.999989,152.71,153.24,150.62,153.21,26720868.0,0.0,153.207047,SmaCross,1276,737087.9999999999,Broker,1276,10057.130000000003,10057.130000000003,BuySell,1276,,,Trades - Net Profit/Loss,1276,,
1277,AAPL,1277,2019-01-29 23:59:59.999989,153.16,155.0,151.06,151.62,42426770.0,0.0,151.61908,SmaCross,1277,737088.9999999999,Broker,1277,10057.130000000003,10057.130000000003,BuySell,1277,,,Trades - Net Profit/Loss,1277,,
1278,AAPL,1278,2019-01-30 23:59:59.999989,160.02,162.86,157.06,161.98,62343490.0,0.0,161.979935,SmaCross,1278,737089.9999999999,Broker,1278,9897.110000000002,10059.090000000002,BuySell,1278,154.7041,,Trades - Net Profit/Loss,1278,,
1279,AAPL,1279,2019-01-31 23:59:59.999989,162.82,165.66,161.3,163.15,41562061.0,0.0,163.146362,SmaCross,1279,737090.9999999999,Broker,1279,9897.110000000002,10060.260000000002,BuySell,1279,,,Trades - Net Profit/Loss,1279,,
1280,AAPL,1280,2019-02-01 23:59:59.999989,163.66,165.64,162.65,163.22,33327610.0,0.0,163.224792,SmaCross,1280,737091.9999999999,Broker,1280,9897.110000000002,10060.330000000002,BuySell,1280,,,Trades - Net Profit/Loss,1280,,
1281,AAPL,1281,2019-02-04 23:59:59.999989,164.1,168.26,163.97,167.86,32131336.0,0.0,167.861191,SmaCross,1281,737094.9999999999,Broker,1281,9897.110000000002,10064.970000000003,BuySell,1281,,,Trades - Net Profit/Loss,1281,,
1282,AAPL,1282,2019-02-05 23:59:59.999989,169.44,171.62,168.94,170.73,36830422.0,0.0,170.733215,SmaCross,1282,737095.9999999999,Broker,1282,9897.110000000002,10067.840000000002,BuySell,1282,,,Trades - Net Profit/Loss,1282,,
1283,AAPL,1283,2019-02-06 23:59:59.999989,171.19,172.1,169.43,170.79,28809704.0,0.0,170.792038,SmaCross,1283,737096.9999999999,Broker,1283,9897.110000000002,10067.900000000003,BuySell,1283,,,Trades - Net Profit/Loss,1283,,
1284,AAPL,1284,2019-02-07 23:59:59.999989,168.99,170.5,166.97,167.56,32382507.0,0.0,167.557327,SmaCross,1284,737097.9999999999,Broker,1284,9897.110000000002,10064.670000000002,BuySell,1284,,,Trades - Net Profit/Loss,1284,,
1285,AAPL,1285,2019-02-08 23:59:59.999989,166.36,168.0,165.8,167.75,24197103.0,0.0,167.754227,SmaCross,1285,737098.9999999999,Broker,1285,9897.110000000002,10064.860000000002,BuySell,1285,,,Trades - Net Profit/Loss,1285,,
1286,AAPL,1286,2019-02-11 23:59:59.999989,168.38,168.54,166.61,166.79,21325756.0,0.0,166.789474,SmaCross,1286,737101.9999999999,Broker,1286,9897.110000000002,10063.900000000003,BuySell,1286,,,Trades - Net Profit/Loss,1286,,
1287,AAPL,1287,2019-02-12 23:59:59.999989,167.45,168.34,167.06,168.23,22636280.0,0.0,168.22673,SmaCross,1287,737102.9999999999,Broker,1287,9897.110000000002,10065.340000000002,BuySell,1287,,,Trades - Net Profit/Loss,1287,,
1288,AAPL,1288,2019-02-13 23:59:59.999989,168.72,169.79,167.27,167.53,22846252.0,0.0,167.527786,SmaCross,1288,737103.9999999999,Broker,1288,9897.110000000002,10064.640000000003,BuySell,1288,,,Trades - Net Profit/Loss,1288,,
1289,AAPL,1289,2019-02-14 23:59:59.999989,167.07,168.59,166.74,168.14,22181388.0,0.0,168.138153,SmaCross,1289,737104.9999999999,Broker,1289,9897.110000000002,10065.250000000002,BuySell,1289,,,Trades - Net Profit/Loss,1289,,
1290,AAPL,1290,2019-02-15 23:59:59.999989,168.58,169.02,167.1,167.76,25016675.0,0.0,167.764069,SmaCross,1290,737105.9999999999,Broker,1290,9897.110000000002,10064.870000000003,BuySell,1290,,,Trades - Net Profit/Loss,1290,,
1291,AAPL,1291,2019-02-19 23:59:59.999989,167.07,168.77,166.85,168.27,19273167.0,0.0,168.266098,SmaCross,1291,737109.9999999999,Broker,1291,9897.110000000002,10065.380000000003,BuySell,1291,,,Trades - Net Profit/Loss,1291,,
1292,AAPL,1292,2019-02-20 23:59:59.999989,168.52,170.62,168.33,169.35,26527827.0,0.0,169.348969,SmaCross,1292,737110.9999999999,Broker,1292,9897.110000000002,10066.460000000003,BuySell,1292,,,Trades - Net Profit/Loss,1292,,
1293,AAPL,1293,2019-02-21 23:59:59.999989,169.12,169.68,167.65,168.39,17522786.0,0.0,168.394089,SmaCross,1293,737111.9999999999,Broker,1293,9897.110000000002,10065.500000000002,BuySell,1293,,,Trades - Net Profit/Loss,1293,,
1294,AAPL,1294,2019-02-22 23:59:59.999989,168.91,170.3,168.71,170.27,19212624.0,0.0,170.274307,SmaCross,1294,737112.9999999999,Broker,1294,9897.110000000002,10067.380000000003,BuySell,1294,,,Trades - Net Profit/Loss,1294,,
1295,AAPL,1295,2019-02-25 23:59:59.999989,171.45,173.13,171.24,171.51,22219688.0,0.0,171.514664,SmaCross,1295,737115.9999999999,Broker,1295,9897.110000000002,10068.620000000003,BuySell,1295,,,Trades - Net Profit/Loss,1295,,
1296,AAPL,1296,2019-02-26 23:59:59.999989,171.0,172.57,170.47,171.61,17340446.0,0.0,171.613113,SmaCross,1296,737116.9999999999,Broker,1296,9897.110000000002,10068.720000000003,BuySell,1296,,,Trades - Net Profit/Loss,1296,,
1297,AAPL,1297,2019-02-27 23:59:59.999989,170.51,172.27,170.04,172.14,28276074.0,0.0,172.144699,SmaCross,1297,737117.9999999999,Broker,1297,9897.110000000002,10069.250000000002,BuySell,1297,,,Trades - Net Profit/Loss,1297,,
1298,AAPL,1298,2019-02-28 23:59:59.999989,171.6,172.18,170.23,170.45,28662089.0,0.0,170.451508,SmaCross,1298,737118.9999999999,Broker,1298,9897.110000000002,10067.560000000003,BuySell,1298,,,Trades - Net Profit/Loss,1298,,
1299,AAPL,1299,2019-03-01 23:59:59.999989,171.56,172.42,170.2,172.24,26296020.0,0.0,172.243118,SmaCross,1299,737119.9999999999,Broker,1299,9897.110000000002,10069.350000000002,BuySell,1299,,,Trades - Net Profit/Loss,1299,,
1300,AAPL,1300,2019-03-04 23:59:59.999989,172.95,174.98,171.26,173.11,27870554.0,0.0,173.109436,SmaCross,1300,737122.9999999999,Broker,1300,9897.110000000002,10070.220000000003,BuySell,1300,,,Trades - Net Profit/Loss,1300,,
1301,AAPL,1301,2019-03-05 23:59:59.999989,173.2,173.26,171.82,172.79,20049873.0,0.0,172.794403,SmaCross,1301,737123.9999999999,Broker,1301,9897.110000000002,10069.900000000003,BuySell,1301,,,Trades - Net Profit/Loss,1301,,
1302,AAPL,1302,2019-03-06 23:59:59.999989,171.95,172.76,171.23,171.8,21139857.0,0.0,171.800171,SmaCross,1302,737124.9999999999,Broker,1302,9897.110000000002,10068.910000000002,BuySell,1302,,,Trades - Net Profit/Loss,1302,,
1303,AAPL,1303,2019-03-07 23:59:59.999989,171.16,171.72,169.34,169.81,25188961.0,0.0,169.811646,SmaCross,1303,737125.9999999999,Broker,1303,9897.110000000002,10066.920000000002,BuySell,1303,,,Trades - Net Profit/Loss,1303,,
1304,AAPL,1304,2019-03-08 23:59:59.999989,167.67,170.37,166.86,170.22,24379344.0,0.0,170.215256,SmaCross,1304,737126.9999999999,Broker,1304,9897.110000000002,10067.330000000002,BuySell,1304,,,Trades - Net Profit/Loss,1304,,
1305,AAPL,1305,2019-03-11 23:59:59.999989,172.76,176.33,172.62,176.11,32517782.0,0.0,176.111877,SmaCross,1305,737129.9999999999,Broker,1305,9897.110000000002,10073.220000000003,BuySell,1305,,,Trades - Net Profit/Loss,1305,,
1306,AAPL,1306,2019-03-12 23:59:59.999989,177.19,179.82,176.57,178.09,32981608.0,0.0,178.090576,SmaCross,1306,737130.9999999999,Broker,1306,9897.110000000002,10075.200000000003,BuySell,1306,,,Trades - Net Profit/Loss,1306,,
1307,AAPL,1307,2019-03-13 23:59:59.999989,179.41,180.44,178.1,178.88,31523791.0,0.0,178.878098,SmaCross,1307,737131.9999999999,Broker,1307,9897.110000000002,10075.990000000002,BuySell,1307,,,Trades - Net Profit/Loss,1307,,
1308,AAPL,1308,2019-03-14 23:59:59.999989,181.03,181.23,179.71,180.87,23952799.0,0.0,180.866608,SmaCross,1308,737132.9999999999,Broker,1308,9897.110000000002,10077.980000000003,BuySell,1308,,,Trades - Net Profit/Loss,1308,,
1309,AAPL,1309,2019-03-15 23:59:59.999989,181.97,184.41,180.88,183.22,39661007.0,0.0,183.21936,SmaCross,1309,737133.9999999999,Broker,1309,9897.110000000002,10080.330000000002,BuySell,1309,,,Trades - Net Profit/Loss,1309,,
1310,AAPL,1310,2019-03-18 23:59:59.999989,182.9,185.45,182.89,185.09,26634897.0,0.0,185.089767,SmaCross,1310,737136.9999999999,Broker,1310,9897.110000000002,10082.200000000003,BuySell,1310,,,Trades - Net Profit/Loss,1310,,
1311,AAPL,1311,2019-03-19 23:59:59.999989,185.41,186.04,183.02,183.62,32147408.0,0.0,183.622986,SmaCross,1311,737137.9999999999,Broker,1311,9897.110000000002,10080.730000000003,BuySell,1311,,,Trades - Net Profit/Loss,1311,,
1312,AAPL,1312,2019-03-20 23:59:59.999989,183.33,186.54,181.85,185.23,31526532.0,0.0,185.227585,SmaCross,1312,737138.9999999999,Broker,1312,9897.110000000002,10082.340000000002,BuySell,1312,,,Trades - Net Profit/Loss,1312,,
1313,AAPL,1313,2019-03-21 23:59:59.999989,187.06,193.27,186.85,192.05,51842149.0,0.0,192.049561,SmaCross,1313,737139.9999999999,Broker,1313,9897.110000000002,10089.160000000002,BuySell,1313,,,Trades - Net Profit/Loss,1313,,
1314,AAPL,1314,2019-03-22 23:59:59.999989,192.3,194.61,187.81,188.07,43079076.0,0.0,188.07254,SmaCross,1314,737140.9999999999,Broker,1314,9897.110000000002,10085.180000000002,BuySell,1314,,,Trades - Net Profit/Loss,1314,,
1315,AAPL,1315,2019-03-25 23:59:59.999989,188.53,188.99,183.69,185.8,44539440.0,0.0,185.798523,SmaCross,1315,737143.9999999999,Broker,1315,9897.110000000002,10082.910000000002,BuySell,1315,,,Trades - Net Profit/Loss,1315,,
1316,AAPL,1316,2019-03-26 23:59:59.999989,188.67,189.87,181.7,183.88,50588914.0,0.0,183.878922,SmaCross,1316,737144.9999999999,Broker,1316,9897.110000000002,10080.990000000002,BuySell,1316,,,Trades - Net Profit/Loss,1316,,
1317,AAPL,1317,2019-03-27 23:59:59.999989,185.81,186.8,183.64,185.53,30320944.0,0.0,185.532745,SmaCross,1317,737145.9999999999,Broker,1317,9897.110000000002,10082.640000000003,BuySell,1317,,,Trades - Net Profit/Loss,1317,,
1318,AAPL,1318,2019-03-28 23:59:59.999989,186.01,186.61,184.61,185.78,21109385.0,0.0,185.778839,SmaCross,1318,737146.9999999999,Broker,1318,9897.110000000002,10082.890000000003,BuySell,1318,,,Trades - Net Profit/Loss,1318,,
1319,AAPL,1319,2019-03-29 23:59:59.999989,186.87,187.12,185.6,186.99,23937052.0,0.0,186.989685,SmaCross,1319,737147.9999999999,Broker,1319,9897.110000000002,10084.100000000002,BuySell,1319,,,Trades - Net Profit/Loss,1319,,
1320,AAPL,1320,2019-04-01 23:59:59.999989,188.65,188.69,185.44,188.26,28303094.0,0.0,188.259598,SmaCross,1320,737150.9999999999,Broker,1320,9897.110000000002,10085.370000000003,BuySell,1320,,,Trades - Net Profit/Loss,1320,,
1321,AAPL,1321,2019-04-02 23:59:59.999989,188.11,191.43,188.07,191.0,23126113.0,0.0,190.996262,SmaCross,1321,737151.9999999999,Broker,1321,9897.110000000002,10088.110000000002,BuySell,1321,,,Trades - Net Profit/Loss,1321,,
