===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
117,AMZN,117,2014-06-19 23:59:59.999989,335.26,338.9,325.98,327.0,5320600.0,0.0,327.0,SmaCross,117,735403.9999999999,Broker,117,9663.96,9990.96,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,AMZN,118,2014-06-20 23:59:59.999989,327.76,328.22,320.42,324.2,6054000.0,0.0,324.200012,SmaCross,118,735404.9999999999,Broker,118,9663.96,9988.16,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,AMZN,119,2014-06-23 23:59:59.999989,323.33,327.55,321.41,327.24,2604800.0,0.0,327.23999,SmaCross,119,735407.9999999999,Broker,119,9663.96,9991.199999999999,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,AMZN,120,2014-06-24 23:59:59.999989,327.54,329.73,322.74,324.16,2626600.0,0.0,324.160004,SmaCross,120,735408.9999999999,Broker,120,9663.96,9988.119999999999,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,AMZN,121,2014-06-25 23:59:59.999989,324.33,328.15,321.74,327.44,2327800.0,0.0,327.440002,SmaCross,121,735409.9999999999,Broker,121,9663.96,9991.4,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,AMZN,122,2014-06-26 23:59:59.999989,328.49,328.65,322.13,325.69,2699500.0,0.0,325.690002,SmaCross,122,735410.9999999999,Broker,122,9663.96,9989.65,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,AMZN,123,2014-06-27 23:59:59.999989,325.88,326.52,323.27,324.57,2416200.0,0.0,324.570007,SmaCross,123,735411.9999999999,Broker,123,9663.96,9988.529999999999,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,AMZN,124,2014-06-30 23:59:59.999989,324.98,326.98,322.24,324.78,2671300.0,0.0,324.779999,SmaCross,124,735414.9999999999,Broker,124,9663.96,9988.74,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,AMZN,125,2014-07-01 23:59:59.999989,325.86,333.2,325.1,332.39,3173600.0,0.0,332.390015,SmaCross,125,735415.9999999999,Broker,125,9663.96,9996.349999999999,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,AMZN,126,2014-07-02 23:59:59.999989,333.2,336.76,331.66,332.85,2681300.0,0.0,332.850006,SmaCross,126,735416.9999999999,Broker,126,9663.96,9996.81,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,AMZN,127,2014-07-03 23:59:59.999989,334.83,338.3,333.08,337.49,1944300.0,0.0,337.48999,SmaCross,127,735417.9999999999,Broker,127,9663.96,10001.449999999999,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,AMZN,128,2014-07-07 23:59:59.999989,337.5,337.55,332.52,333.55,2128900.0,0.0,333.549988,SmaCross,128,735421.9999999999,Broker,128,9663.96,9997.509999999998,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,AMZN,129,2014-07-08 23:59:59.999989,333.1,333.74,321.4,323.81,4271600.0,0.0,323.809998,SmaCross,129,735422.9999999999,Broker,129,9663.96,9987.769999999999,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,AMZN,130,2014-07-09 23:59:59.999989,324.71,330.2,323.15,329.97,3166100.0,0.0,329.970001,SmaCross,130,735423.9999999999,Broker,130,9663.96,9993.929999999998,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,AMZN,131,2014-07-10 23:59:59.999989,324.34,329.98,322.65,327.92,2665000.0,0.0,327.920013,SmaCross,131,735424.9999999999,Broker,131,9663.96,9991.88,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,AMZN,132,2014-07-11 23:59:59.999989,334.71,347.0,334.71,346.2,8300800.0,0.0,346.200012,SmaCross,132,735425.9999999999,Broker,132,9663.96,10010.16,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,AMZN,133,2014-07-14 23:59:59.999989,347.03,355.77,345.36,355.32,5609900.0,0.0,355.320007,SmaCross,133,735428.9999999999,Broker,133,9663.96,10019.279999999999,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,AMZN,134,2014-07-15 23:59:59.999989,353.72,355.59,349.4,354.44,4170900.0,0.0,354.440002,SmaCross,134,735429.9999999999,Broker,134,9663.96,10018.4,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,AMZN,135,2014-07-16 23:59:59.999989,355.62,359.32,353.0,355.9,3503600.0,0.0,355.899994,SmaCross,135,735430.9999999999,Broker,135,9663.96,10019.859999999999,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,AMZN,136,2014-07-17 23:59:59.999989,353.44,356.96,351.38,352.45,3636000.0,0.0,352.450012,SmaCross,136,735431.9999999999,Broker,136,9663.96,10016.41,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,AMZN,137,2014-07-18 23:59:59.999989,354.4,359.68,352.08,358.66,3407400.0,0.0,358.660004,SmaCross,137,735432.9999999999,Broker,137,9663.96,10022.619999999999,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,AMZN,138,2014-07-21 23:59:59.999989,358.1,361.71,356.72,359.76,2278400.0,0.0,359.76001,SmaCross,138,735435.9999999999,Broker,138,9663.96,10023.72,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,AMZN,139,2014-07-22 23:59:59.999989,355.25,362.93,355.25,360.84,2888900.0,0.0,360.839996,SmaCross,139,735436.9999999999,Broker,139,9663.96,10024.8,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,AMZN,140,2014-07-23 23:59:59.999989,359.05,360.63,356.62,358.14,2687300.0,0.0,358.140015,SmaCross,140,735437.9999999999,Broker,140,9663.96,10022.099999999999,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,AMZN,141,2014-07-24 23:59:59.999989,359.98,364.85,358.52,358.61,7088700.0,0.0,358.609985,SmaCross,141,735438.9999999999,Broker,141,9663.96,10022.57,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,AMZN,142,2014-07-25 23:59:59.999989,317.3,324.87,314.76,324.01,17846500.0,0.0,324.01001,SmaCross,142,735439.9999999999,Broker,142,9663.96,9987.97,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,AMZN,143,2014-07-28 23:59:59.999989,324.25,324.82,316.5,320.41,5932000.0,0.0,320.410004,SmaCross,143,735442.9999999999,Broker,143,9663.96,9984.369999999999,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,AMZN,144,2014-07-29 23:59:59.999989,321.98,322.9,319.5,320.0,2883800.0,0.0,320.0,SmaCross,144,735443.9999999999,Broker,144,9663.96,9983.96,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,AMZN,145,2014-07-30 23:59:59.999989,321.45,322.73,318.5,322.51,3969000.0,0.0,322.51001,SmaCross,145,735444.9999999999,Broker,145,9663.96,9986.47,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,AMZN,146,2014-07-31 23:59:59.999989,320.01,320.68,311.86,312.99,5192000.0,0.0,312.98999,SmaCross,146,735445.9999999999,Broker,146,9663.96,9976.949999999999,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,AMZN,147,2014-08-01 23:59:59.999989,313.69,315.83,304.59,307.06,7441500.0,0.0,307.059998,SmaCross,147,735446.9999999999,Broker,147,9663.96,9971.019999999999,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,AMZN,148,2014-08-04 23:59:59.999989,308.84,316.18,308.5,313.65,4200900.0,0.0,313.649994,SmaCross,148,735449.9999999999,Broker,148,9972.8,9972.8,BuySell,148,,320.92269999999996,Trades - Net Profit/Loss,148,3.089999999999975,
149,AMZN,149,2014-08-05 23:59:59.999989,313.3,314.55,310.06,312.32,2852100.0,0.0,312.320007,SmaCross,149,735450.9999999999,Broker,149,9972.8,9972.8,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,AMZN,150,2014-08-06 23:59:59.999989,310.83,315.78,310.2,313.89,2296900.0,0.0,313.890015,SmaCross,150,735451.9999999999,Broker,150,9972.8,9972.8,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,AMZN,151,2014-08-07 23:59:59.999989,315.21,315.88,309.65,311.45,2935600.0,0.0,311.450012,SmaCross,151,735452.9999999999,Broker,151,9972.8,9972.8,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,AMZN,152,2014-08-08 23:59:59.999989,311.94,317.32,310.66,316.8,2705900.0,0.0,316.799988,SmaCross,152,735453.9999999999,Broker,152,9972.8,9972.8,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,AMZN,153,2014-08-11 23:59:59.999989,318.48,320.38,316.88,318.33,2468600.0,0.0,318.329987,SmaCross,153,735456.9999999999,Broker,153,9972.8,9972.8,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,AMZN,154,2014-08-12 23:59:59.999989,318.89,321.31,316.95,319.32,1915800.0,0.0,319.320007,SmaCross,154,735457.9999999999,Broker,154,9972.8,9972.8,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,AMZN,155,2014-08-13 23:59:59.999989,327.6,331.72,326.14,326.28,4939100.0,0.0,326.279999,SmaCross,155,735458.9999999999,Broker,155,9972.8,9972.8,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,AMZN,156,2014-08-14 23:59:59.999989,327.8,334.09,326.71,333.21,3420400.0,0.0,333.209991,SmaCross,156,735459.9999999999,Broker,156,9972.8,9972.8,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,AMZN,157,2014-08-15 23:59:59.999989,334.0,335.0,328.32,333.63,3896700.0,0.0,333.630005,SmaCross,157,735460.9999999999,Broker,157,9972.8,9972.8,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,AMZN,158,2014-08-18 23:59:59.999989,335.48,337.8,333.77,334.53,2485400.0,0.0,334.529999,SmaCross,158,735463.9999999999,Broker,158,9972.8,9972.8,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,AMZN,159,2014-08-19 23:59:59.999989,334.87,335.81,333.01,335.13,1713800.0,0.0,335.130005,SmaCross,159,735464.9999999999,Broker,159,9972.8,9972.8,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,AMZN,160,2014-08-20 23:59:59.999989,334.68,337.16,334.02,335.78,1810500.0,0.0,335.779999,SmaCross,160,735465.9999999999,Broker,160,9972.8,9972.8,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,AMZN,161,2014-08-21 23:59:59.999989,336.48,336.58,332.23,332.91,1971100.0,0.0,332.910004,SmaCross,161,735466.9999999999,Broker,161,9972.8,9972.8,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,AMZN,162,2014-08-22 23:59:59.999989,332.99,334.08,330.8,331.59,2211200.0,0.0,331.589996,SmaCross,162,735467.9999999999,Broker,162,9972.8,9972.8,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,AMZN,163,2014-08-25 23:59:59.999989,333.21,336.77,332.71,334.02,1957700.0,0.0,334.019989,SmaCross,163,735470.9999999999,Broker,163,9972.8,9972.8,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,AMZN,164,2014-08-26 23:59:59.999989,337.0,344.36,334.55,341.83,3654700.0,0.0,341.829987,SmaCross,164,735471.9999999999,Broker,164,9972.8,9972.8,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,AMZN,165,2014-08-27 23:59:59.999989,342.09,346.67,341.34,343.18,2961600.0,0.0,343.179993,SmaCross,165,735472.9999999999,Broker,165,9630.71,9973.89,BuySell,165,336.2199,,Trades - Net Profit/Loss,165,,
166,AMZN,166,2014-08-28 23:59:59.999989,340.0,341.79,338.8,340.02,2252700.0,0.0,340.019989,SmaCross,166,735473.9999999999,Broker,166,9630.71,9970.73,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,AMZN,167,2014-08-29 23:59:59.999989,341.76,341.82,337.68,339.04,1939500.0,0.0,339.040009,SmaCross,167,735474.9999999999,Broker,167,9630.71,9969.75,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,AMZN,168,2014-09-02 23:59:59.999989,339.98,342.5,337.16,342.38,2326000.0,0.0,342.380005,SmaCross,168,735478.9999999999,Broker,168,9630.71,9973.089999999998,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,AMZN,169,2014-09-03 23:59:59.999989,342.54,343.27,337.55,339.0,1993700.0,0.0,339.0,SmaCross,169,735479.9999999999,Broker,169,9630.71,9969.71,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,AMZN,170,2014-09-04 23:59:59.999989,343.69,349.38,343.58,345.95,3965600.0,0.0,345.950012,SmaCross,170,735480.9999999999,Broker,170,9630.71,9976.66,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,AMZN,171,2014-09-05 23:59:59.999989,346.3,346.83,342.5,346.38,2107000.0,0.0,346.380005,SmaCross,171,735481.9999999999,Broker,171,9630.71,9977.089999999998,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,AMZN,172,2014-09-08 23:59:59.999989,344.54,345.81,339.04,342.34,2955300.0,0.0,342.339996,SmaCross,172,735484.9999999999,Broker,172,9630.71,9973.05,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,AMZN,173,2014-09-09 23:59:59.999989,341.61,341.76,329.18,329.75,4646800.0,0.0,329.75,SmaCross,173,735485.9999999999,Broker,173,9630.71,9960.46,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,AMZN,174,2014-09-10 23:59:59.999989,334.3,334.98,328.82,331.33,3797400.0,0.0,331.329987,SmaCross,174,735486.9999999999,Broker,174,9630.71,9962.039999999999,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,AMZN,175,2014-09-11 23:59:59.999989,329.94,333.01,326.39,330.52,2720200.0,0.0,330.519989,SmaCross,175,735487.9999999999,Broker,175,9630.71,9961.23,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,AMZN,176,2014-09-12 23:59:59.999989,329.56,332.89,328.79,331.19,3429300.0,0.0,331.190002,SmaCross,176,735488.9999999999,Broker,176,9630.71,9961.9,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,AMZN,177,2014-09-15 23:59:59.999989,330.91,331.33,319.0,323.89,4000400.0,0.0,323.890015,SmaCross,177,735491.9999999999,Broker,177,9630.71,9954.599999999999,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,AMZN,178,2014-09-16 23:59:59.999989,321.07,329.48,320.1,327.76,3259900.0,0.0,327.76001,SmaCross,178,735492.9999999999,Broker,178,9630.71,9958.47,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,AMZN,179,2014-09-17 23:59:59.999989,327.76,328.0,321.52,324.0,4136000.0,0.0,324.0,SmaCross,179,735493.9999999999,Broker,179,9630.71,9954.71,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,AMZN,180,2014-09-18 23:59:59.999989,325.44,327.1,323.71,325.0,2576900.0,0.0,325.0,SmaCross,180,735494.9999999999,Broker,180,9630.71,9955.71,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,AMZN,181,2014-09-19 23:59:59.999989,327.6,332.76,325.57,331.32,6886200.0,0.0,331.320007,SmaCross,181,735495.9999999999,Broker,181,9958.31,9958.31,BuySell,181,,337.75139999999993,Trades - Net Profit/Loss,181,,-14.489999999999952
182,AMZN,182,2014-09-22 23:59:59.999989,328.49,329.49,321.06,324.5,3109700.0,0.0,324.5,SmaCross,182,735498.9999999999,Broker,182,9958.31,9958.31,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,AMZN,183,2014-09-23 23:59:59.999989,322.46,327.6,321.25,323.63,2352600.0,0.0,323.630005,SmaCross,183,735499.9999999999,Broker,183,9958.31,9958.31,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,AMZN,184,2014-09-24 23:59:59.999989,324.17,329.44,319.56,328.21,2642200.0,0.0,328.209991,SmaCross,184,735500.9999999999,Broker,184,9958.31,9958.31,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,AMZN,185,2014-09-25 23:59:59.999989,327.99,328.54,321.4,321.93,2928800.0,0.0,321.929993,SmaCross,185,735501.9999999999,Broker,185,9958.31,9958.31,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,AMZN,186,2014-09-26 23:59:59.999989,320.6,323.5,317.64,323.21,3638000.0,0.0,323.209991,SmaCross,186,735502.9999999999,Broker,186,9958.31,9958.31,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,AMZN,187,2014-09-29 23:59:59.999989,320.5,323.75,319.0,321.82,1924600.0,0.0,321.820007,SmaCross,187,735505.9999999999,Broker,187,9958.31,9958.31,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,AMZN,188,2014-09-30 23:59:59.999989,321.36,323.43,318.51,322.44,2636200.0,0.0,322.440002,SmaCross,188,735506.9999999999,Broker,188,9958.31,9958.31,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,AMZN,189,2014-10-01 23:59:59.999989,322.04,322.17,315.55,317.46,3089100.0,0.0,317.459991,SmaCross,189,735507.9999999999,Broker,189,9958.31,9958.31,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,AMZN,190,2014-10-02 23:59:59.999989,316.92,318.53,311.31,318.41,3553900.0,0.0,318.410004,SmaCross,190,735508.9999999999,Broker,190,9958.31,9958.31,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,AMZN,191,2014-10-03 23:59:59.999989,320.36,325.16,319.53,322.74,3037400.0,0.0,322.73999,SmaCross,191,735509.9999999999,Broker,191,9958.31,9958.31,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,AMZN,192,2014-10-06 23:59:59.999989,323.5,324.13,319.6,322.2,2290300.0,0.0,322.200012,SmaCross,192,735512.9999999999,Broker,192,9958.31,9958.31,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,AMZN,193,2014-10-07 23:59:59.999989,319.43,322.0,316.67,316.98,2365400.0,0.0,316.980011,SmaCross,193,735513.9999999999,Broker,193,9958.31,9958.31,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,AMZN,194,2014-10-08 23:59:59.999989,316.58,324.11,314.14,322.7,3452800.0,0.0,322.700012,SmaCross,194,735514.9999999999,Broker,194,9958.31,9958.31,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,AMZN,195,2014-10-09 23:59:59.999989,321.49,322.27,314.52,315.37,3587900.0,0.0,315.369995,SmaCross,195,735515.9999999999,Broker,195,9958.31,9958.31,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,AMZN,196,2014-10-10 23:59:59.999989,314.02,317.77,311.38,311.39,3681900.0,0.0,311.390015,SmaCross,196,735516.9999999999,Broker,196,9958.31,9958.31,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,AMZN,197,2014-10-13 23:59:59.999989,309.87,313.2,303.47,306.45,4363900.0,0.0,306.450012,SmaCross,197,735519.9999999999,Broker,197,9958.31,9958.31,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,AMZN,198,2014-10-14 23:59:59.999989,308.0,312.24,305.75,308.31,3385800.0,0.0,308.309998,SmaCross,198,735520.9999999999,Broker,198,9958.31,9958.31,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,AMZN,199,2014-10-15 23:59:59.999989,304.35,307.9,299.1,305.97,5343900.0,0.0,305.970001,SmaCross,199,735521.9999999999,Broker,199,9958.31,9958.31,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,AMZN,200,2014-10-16 23:59:59.999989,293.83,306.82,293.83,302.86,4731300.0,0.0,302.859985,SmaCross,200,735522.9999999999,Broker,200,9958.31,9958.31,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,AMZN,201,2014-10-17 23:59:59.999989,307.15,309.2,302.72,303.64,4405100.0,0.0,303.640015,SmaCross,201,735523.9999999999,Broker,201,9958.31,9958.31,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,AMZN,202,2014-10-20 23:59:59.999989,302.95,306.53,302.02,306.21,3234500.0,0.0,306.209991,SmaCross,202,735526.9999999999,Broker,202,9958.31,9958.31,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,AMZN,203,2014-10-21 23:59:59.999989,309.9,315.64,307.07,315.33,3559300.0,0.0,315.329987,SmaCross,203,735527.9999999999,Broker,203,9958.31,9958.31,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,AMZN,204,2014-10-22 23:59:59.999989,315.43,318.98,312.64,312.97,3125900.0,0.0,312.970001,SmaCross,204,735528.9999999999,Broker,204,9958.31,9958.31,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,AMZN,205,2014-10-23 23:59:59.999989,313.4,316.8,311.4,313.18,9038200.0,0.0,313.179993,SmaCross,205,735529.9999999999,Broker,205,9958.31,9958.31,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,AMZN,206,2014-10-24 23:59:59.999989,284.4,293.81,284.0,287.06,19801100.0,0.0,287.059998,SmaCross,206,735530.9999999999,Broker,206,9958.31,9958.31,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,AMZN,207,2014-10-27 23:59:59.999989,285.7,290.42,285.02,289.97,5950600.0,0.0,289.970001,SmaCross,207,735533.9999999999,Broker,207,9958.31,9958.31,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,AMZN,208,2014-10-28 23:59:59.999989,289.76,298.0,289.76,295.59,5572600.0,0.0,295.589996,SmaCross,208,735534.9999999999,Broker,208,9958.31,9958.31,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,AMZN,209,2014-10-29 23:59:59.999989,299.11,299.61,293.07,294.12,4881900.0,0.0,294.119995,SmaCross,209,735535.9999999999,Broker,209,9958.31,9958.31,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,AMZN,210,2014-10-30 23:59:59.999989,293.98,299.74,292.36,299.07,4055200.0,0.0,299.070007,SmaCross,210,735536.9999999999,Broker,210,9958.31,9958.31,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,AMZN,211,2014-10-31 23:59:59.999989,305.15,305.72,301.5,305.46,4550700.0,0.0,305.459991,SmaCross,211,735537.9999999999,Broker,211,9958.31,9958.31,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,AMZN,212,2014-11-03 23:59:59.999989,306.24,308.01,303.24,305.72,3242500.0,0.0,305.720001,SmaCross,212,735540.9999999999,Broker,212,9958.31,9958.31,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,AMZN,213,2014-11-04 23:59:59.999989,303.99,304.25,300.17,302.81,3427400.0,0.0,302.809998,SmaCross,213,735541.9999999999,Broker,213,9958.31,9958.31,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,AMZN,214,2014-11-05 23:59:59.999989,303.01,304.0,294.16,296.52,4674500.0,0.0,296.519989,SmaCross,214,735542.9999999999,Broker,214,9958.31,9958.31,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,AMZN,215,2014-11-06 23:59:59.999989,296.69,297.0,292.29,296.64,3758100.0,0.0,296.640015,SmaCross,215,735543.9999999999,Broker,215,9958.31,9958.31,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,AMZN,216,2014-11-07 23:59:59.999989,297.82,299.99,296.29,299.86,2647400.0,0.0,299.859985,SmaCross,216,735544.9999999999,Broker,216,9958.31,9958.31,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,AMZN,217,2014-11-10 23:59:59.999989,300.0,305.8,300.0,305.11,2809100.0,0.0,305.109985,SmaCross,217,735547.9999999999,Broker,217,9958.31,9958.31,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,AMZN,218,2014-11-11 23:59:59.999989,305.94,312.38,303.65,312.01,3803600.0,0.0,312.01001,SmaCross,218,735548.9999999999,Broker,218,9958.31,9958.31,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,AMZN,219,2014-11-12 23:59:59.999989,310.75,312.58,308.79,311.51,2183000.0,0.0,311.51001,SmaCross,219,735549.9999999999,Broker,219,9958.31,9958.31,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,AMZN,220,2014-11-13 23:59:59.999989,312.0,317.89,311.51,316.48,3686400.0,0.0,316.480011,SmaCross,220,735550.9999999999,Broker,220,9958.31,9958.31,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,AMZN,221,2014-11-14 23:59:59.999989,317.12,332.88,316.4,327.82,8877800.0,0.0,327.820007,SmaCross,221,735551.9999999999,Broker,221,9958.31,9958.31,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,AMZN,222,2014-11-17 23:59:59.999989,326.44,328.0,318.03,323.05,4784900.0,0.0,323.049988,SmaCross,222,735554.9999999999,Broker,222,9631.869999999999,9954.919999999998,BuySell,222,313.25955,,Trades - Net Profit/Loss,222,,
223,AMZN,223,2014-11-18 23:59:59.999989,323.99,329.56,323.25,324.93,3549500.0,0.0,324.929993,SmaCross,223,735555.9999999999,Broker,223,9631.869999999999,9956.8,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,AMZN,224,2014-11-19 23:59:59.999989,327.25,328.4,324.02,326.54,3281600.0,0.0,326.540009,SmaCross,224,735556.9999999999,Broker,224,9631.869999999999,9958.41,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,AMZN,225,2014-11-20 23:59:59.999989,324.0,332.67,323.33,330.54,3436700.0,0.0,330.540009,SmaCross,225,735557.9999999999,Broker,225,9631.869999999999,9962.41,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,AMZN,226,2014-11-21 23:59:59.999989,335.42,338.33,331.47,332.63,4466600.0,0.0,332.630005,SmaCross,226,735558.9999999999,Broker,226,9631.869999999999,9964.499999999998,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,AMZN,227,2014-11-24 23:59:59.999989,334.78,337.39,333.6,335.64,2754200.0,0.0,335.640015,SmaCross,227,735561.9999999999,Broker,227,9631.869999999999,9967.509999999998,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,AMZN,228,2014-11-25 23:59:59.999989,335.27,336.33,331.28,335.04,2565000.0,0.0,335.040009,SmaCross,228,735562.9999999999,Broker,228,9631.869999999999,9966.91,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,AMZN,229,2014-11-26 23:59:59.999989,333.78,334.65,331.75,333.57,1983600.0,0.0,333.570007,SmaCross,229,735563.9999999999,Broker,229,9631.869999999999,9965.439999999999,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,AMZN,230,2014-11-28 23:59:59.999989,336.03,341.26,336.03,338.64,3051800.0,0.0,338.640015,SmaCross,230,735565.9999999999,Broker,230,9631.869999999999,9970.509999999998,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,AMZN,231,2014-12-01 23:59:59.999989,338.12,340.64,325.93,326.0,4944900.0,0.0,326.0,SmaCross,231,735568.9999999999,Broker,231,9631.869999999999,9957.869999999999,BuySell,231,,,Trades - Net Profit/Loss,231,,
